id,num_contrato,num_estimacion,tipoEstimacion,id_deducion,porcentaje1,importe_deducion,id,nombre_deduccion,porcentaje,fecha,fecha_modificacion
236,SIDUR-ED-16-091.95,1,1,11,0.03,188.75,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
237,SIDUR-ED-16-095.103,1,1,14,0.2,1035.55,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
238,SIDUR-ED-16-095.103,1,1,13,0.03,155.33,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
239,SIDUR-ED-16-095.103,1,1,12,0.03,155.33,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
240,SIDUR-ED-16-095.103,1,1,11,0.03,155.33,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
241,SIDUR-ED-16-097.129,1,1,14,0.2,997.76,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
242,SIDUR-ED-16-097.129,1,1,13,0.03,149.66,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
243,SIDUR-ED-16-097.129,1,1,12,0.03,149.66,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
244,SIDUR-ED-16-097.129,1,1,11,0.03,149.66,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
245,SIDUR-ED-16-116.125,1,1,14,0.2,1041.75,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
246,SIDUR-ED-16-116.125,1,1,13,0.03,156.26,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
247,SIDUR-ED-16-116.125,1,1,12,0.03,156.26,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
248,SIDUR-ED-16-116.125,1,1,11,0.03,156.26,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
249,SIDUR-ED16-117.85,1,1,14,0.2,531.65,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
250,SIDUR-ED16-117.85,1,1,13,0.03,79.75,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
251,SIDUR-ED16-117.85,1,1,12,0.03,79.75,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
252,SIDUR-ED16-117.85,1,1,11,0.03,79.75,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
253,SIDUR-PF-15-077.15,3,1,8,0.5,1121.16,8,0.5% INSPECCION Y VIGILANCIA (FEDERAL),0.5,12/06/2013,24/09/2014
259,SIDUR-ED-16-103.104,1,1,14,0.2,109.8,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
260,SIDUR-ED-16-103.104,1,1,13,0.03,16.47,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
261,SIDUR-ED-16-103.104,1,1,12,0.03,16.47,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
262,SIDUR-ED-16-103.104,1,1,11,0.03,16.47,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
263,SIDUR-ED-16-002.45,4,1,15,0.2,7081.76,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
264,SIDUR-ED-16-002.45,4,1,14,0.2,7081.76,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
265,SIDUR-ED-16-002.45,4,1,13,0.03,1062.26,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
266,SIDUR-ED-16-002.45,4,1,12,0.03,1062.26,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
267,SIDUR-ED-16-002.45,4,1,11,0.03,1062.26,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
268,SIDUR-ED-16-001.47,1,1,15,0.2,15917.95,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
269,SIDUR-ED-16-001.47,1,1,14,0.2,15917.95,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
270,SIDUR-ED-16-001.47,1,1,13,0.03,2387.69,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
271,SIDUR-ED-16-001.47,1,1,12,0.03,2387.69,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
272,SIDUR-ED-16-001.47,1,1,11,0.03,2387.69,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
273,SIDUR-ED-16-018.61,1,1,14,0.2,14406.28,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
274,SIDUR-ED-16-018.61,1,1,12,0.03,2160.94,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
275,SIDUR-ED-16-018.61,1,1,13,0.03,2160.94,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
276,SIDUR-ED-16-018.61,1,1,11,0.03,2160.94,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
277,SIDUR-ED-16-018.61,1,1,15,0.2,14406.28,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
282,SIDUR-ED-16-033.164,1,1,14,0.2,345.32,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
283,SIDUR-ED-16-033.164,1,1,13,0.03,51.8,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
284,SIDUR-ED-16-033.164,1,1,12,0.03,51.8,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
285,SIDUR-ED-16-033.164,1,1,11,0.03,51.8,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
286,SIDUR-ED-16-033.164,2,1,14,0.2,80.05,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
287,SIDUR-ED-16-033.164,2,1,13,0.03,12.01,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
288,SIDUR-ED-16-033.164,2,1,12,0.03,12.01,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
289,SIDUR-ED-16-033.164,2,1,11,0.03,12.01,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
290,SIDUR-ED-16-034.167,1,1,14,0.2,287.22,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
291,SIDUR-ED-16-034.167,1,1,13,0.03,43.08,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
292,SIDUR-ED-16-034.167,1,1,12,0.03,43.08,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
293,SIDUR-ED-16-034.167,1,1,11,0.03,43.08,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
294,SIDUR-ED-16-035.173,1,1,14,0.2,239.87,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
295,SIDUR-ED-16-035.173,1,1,13,0.03,35.98,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
296,SIDUR-ED-16-035.173,1,1,12,0.03,35.98,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
297,SIDUR-ED-16-035.173,1,1,11,0.03,35.98,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
298,SIDUR-ED-16-052.124,1,1,14,0.2,489.86,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
299,SIDUR-ED-16-052.124,1,1,13,0.03,73.48,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
300,SIDUR-ED-16-052.124,1,1,12,0.03,73.48,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
301,SIDUR-ED-16-052.124,1,1,11,0.03,73.48,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
302,SIDUR-ED-16-062.174,1,1,14,0.2,565.98,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
303,SIDUR-ED-16-062.174,1,1,13,0.03,84.9,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
304,SIDUR-ED-16-062.174,1,1,12,0.03,84.9,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
305,SIDUR-ED-16-062.174,1,1,11,0.03,84.9,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
310,SIDUR-ED-16-029.63,1,1,14,0.2,737.7,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
311,SIDUR-ED-16-029.63,1,1,13,0.03,110.66,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
312,SIDUR-ED-16-029.63,1,1,12,0.03,110.66,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
313,SIDUR-ED-16-029.63,1,1,11,0.03,110.66,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
314,SIDUR-ED-16-068.165,1,1,14,0.2,243.03,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
315,SIDUR-ED-16-068.165,1,1,13,0.03,36.45,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
316,SIDUR-ED-16-068.165,1,1,12,0.03,36.45,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
317,SIDUR-ED-16-068.165,1,1,11,0.03,36.45,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
318,SIDUR-ED-16-069.169,1,1,14,0.2,120.86,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
319,SIDUR-ED-16-069.169,1,1,13,0.03,18.13,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
320,SIDUR-ED-16-069.169,1,1,12,0.03,18.13,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
321,SIDUR-ED-16-069.169,1,1,11,0.03,18.13,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
322,SIDUR-ED-16-070.171,1,1,14,0.2,148.16,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
323,SIDUR-ED-16-070.171,1,1,13,0.03,22.22,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
324,SIDUR-ED-16-070.171,1,1,12,0.03,22.22,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
325,SIDUR-ED-16-070.171,1,1,11,0.03,22.22,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
326,SIDUR-ED-16-071.156,1,1,14,0.2,236.66,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
327,SIDUR-ED-16-071.156,1,1,13,0.03,35.5,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
328,SIDUR-ED-16-071.156,1,1,12,0.03,35.5,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
329,SIDUR-ED-16-071.156,1,1,11,0.03,35.5,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
330,SIDUR-ED-16-076.159,1,1,14,0.2,88.68,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
331,SIDUR-ED-16-076.159,1,1,13,0.03,13.3,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
332,SIDUR-ED-16-076.159,1,1,12,0.03,13.3,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
333,SIDUR-ED-16-076.159,1,1,11,0.03,13.3,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
334,SIDUR-ED-16-078.161,1,1,14,0.2,580.84,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
335,SIDUR-ED-16-078.161,1,1,13,0.03,87.13,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
336,SIDUR-ED-16-078.161,1,1,12,0.03,87.13,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
337,SIDUR-ED-16-078.161,1,1,11,0.03,87.13,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
338,SIDUR-ED-16-080.163,1,1,14,0.2,350.74,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
339,SIDUR-ED-16-080.163,1,1,13,0.03,52.61,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
340,SIDUR-ED-16-080.163,1,1,12,0.03,52.61,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
341,SIDUR-ED-16-080.163,1,1,11,0.03,52.61,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
342,SIDUR-ED-16-080.163,2,1,14,0.2,76.2,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
343,SIDUR-ED-16-080.163,2,1,13,0.03,11.43,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
344,SIDUR-ED-16-080.163,2,1,12,0.03,11.43,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
345,SIDUR-ED-16-080.163,2,1,11,0.03,11.43,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
346,SIDUR-ED-16-081.175,1,1,14,0.2,384.06,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
347,SIDUR-ED-16-081.175,1,1,13,0.03,57.61,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
348,SIDUR-ED-16-081.175,1,1,11,0.03,57.61,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
349,SIDUR-ED-16-081.175,1,1,12,0.03,57.61,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
350,SIDUR-ED-16-081.175,2,1,14,0.2,78.49,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
351,SIDUR-ED-16-081.175,2,1,13,0.03,11.77,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
352,SIDUR-ED-16-081.175,2,1,11,0.03,11.77,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
353,SIDUR-ED-16-081.175,2,1,12,0.03,11.77,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
354,SIDUR-ED-16-028.64,1,1,14,0.2,804.84,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
355,SIDUR-ED-16-028.64,1,1,13,0.03,120.73,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
356,SIDUR-ED-16-028.64,1,1,12,0.03,120.73,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
357,SIDUR-ED-16-028.64,1,1,11,0.03,120.73,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
358,SIDUR-ED-16-082.162,1,1,14,0.2,430.37,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
359,SIDUR-ED-16-082.162,1,1,13,0.03,64.56,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
360,SIDUR-ED-16-082.162,1,1,12,0.03,64.56,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
361,SIDUR-ED-16-082.162,1,1,11,0.03,64.56,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
362,SIDUR-ED-16-083.176,1,1,14,0.2,422.47,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
363,SIDUR-ED-16-083.176,1,1,13,0.03,63.37,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
364,SIDUR-ED-16-083.176,1,1,12,0.03,63.37,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
365,SIDUR-ED-16-083.176,1,1,11,0.03,63.37,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
366,SIDUR-ED-16-084.177,1,1,14,0.2,401.42,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
367,SIDUR-ED-16-084.177,1,1,13,0.03,60.21,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
368,SIDUR-ED-16-084.177,1,1,12,0.03,60.21,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
369,SIDUR-ED-16-084.177,1,1,11,0.03,60.21,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
370,SIDUR-ED-16-087.181,1,1,14,0.2,284.31,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
371,SIDUR-ED-16-087.181,1,1,13,0.03,42.65,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
372,SIDUR-ED-16-087.181,1,1,12,0.03,42.65,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
373,SIDUR-ED-16-087.181,1,1,11,0.03,42.65,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
374,SIDUR-ED-16-088.187,1,1,14,0.2,491.7,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
375,SIDUR-ED-16-088.187,1,1,13,0.03,73.76,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
376,SIDUR-ED-16-088.187,1,1,12,0.03,73.76,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
377,SIDUR-ED-16-088.187,1,1,11,0.03,73.76,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
378,SIDUR-ED-16-089.188,1,1,14,0.2,579.06,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
379,SIDUR-ED-16-089.188,1,1,13,0.03,86.86,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
380,SIDUR-ED-16-089.188,1,1,12,0.03,86.86,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
381,SIDUR-ED-16-089.188,1,1,11,0.03,86.86,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
382,SIDUR-ED-16-090.189,1,1,14,0.2,543.97,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
383,SIDUR-ED-16-090.189,1,1,13,0.03,81.59,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
384,SIDUR-ED-16-090.189,1,1,12,0.03,81.59,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
385,SIDUR-ED-16-090.189,1,1,11,0.03,81.59,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
386,SIDUR-ED-16-094.132,1,1,14,0.2,1110.26,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
387,SIDUR-ED-16-094.132,1,1,13,0.03,166.54,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
388,SIDUR-ED-16-094.132,1,1,12,0.03,166.54,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
