Prog_Id,num_contrato,Prog_Del,Prog_Al,Prog_Monto
1037,SIDUR-ED-16-089.188,20160523,20160523,7144.44
1038,SIDUR-ED-16-090.189,20160504,20160510,28514.7
1039,SIDUR-ED-16-090.189,20160511,20160517,119783.32
1040,SIDUR-ED-16-090.189,20160518,20160523,123684.74
1041,SIDUR-ED-16-091.95,20160527,20160531,288943.66
1042,SIDUR-ED-16-091.95,20160601,20160615,340216.46
1043,SIDUR-ED-16-093.92,20160527,20160531,48206
1044,SIDUR-ED-16-154.223,20160601,20160630,19163.79
1045,SIDUR-ED-16-093.92,20160601,20160615,189559
1046,SIDUR-ED-16-093.92,20160616,20160630,187907
1047,SIDUR-ED-16-093.92,20160701,20160715,135646
1048,SIDUR-ED-16-093.92,20160716,20160725,18445.58
1050,SIDUR-ED-16-094.132,20160527,20160531,145764.95
1051,SIDUR-ED-16-094.132,20160601,20160615,584756.08
1052,SIDUR-ED-16-092.98,20160527,20160531,137300.42
1053,SIDUR-ED-16-092.98,20160601,20160615,411901.16
1054,SIDUR-ED-16-106.102,20160527,20160531,97413.77
1055,SIDUR-ED-16-106.102,20160601,20160630,487068.87
1056,SIDUR-ED-16-106.102,20160701,20160731,487068.87
1057,SIDUR-ED-16-106.102,20160801,20160831,487068.87
1058,SIDUR-ED-16-106.102,20160901,20160930,487068.87
1059,SIDUR-ED-16-106.102,20161001,20161031,487068.87
1060,SIDUR-ED-16-106.102,20161101,20161122,389655.1
1061,SIDUR-ED-16-096.123,20160530,20160531,86577.68
1062,SIDUR-ED-16-096.123,20160601,20160618,627688.39
1063,SIDUR-ED-16-097.129,20160530,20160531,66553.5
1064,SIDUR-ED-16-097.129,20160601,20160618,598981.48
1065,SIDUR-ED-16-098.137,20160530,20160531,47246.42
1066,SIDUR-ED-16-098.137,20160601,20160618,456190.92
1067,SIDUR-ED-16-099.182,20160506,20160605,54807.06
1068,SIDUR-ED-16-099.182,20160606,20160704,59524.76
1069,SIDUR-ED-16-100.178,20160506,20160605,103334.52
1070,SIDUR-ED-16-100.178,20160606,20160704,109062.37
1085,SIDUR-ED-16-108.107,20160527,20160531,41695.34
1086,SIDUR-ED-16-108.107,20160601,20160630,285911.5
1087,SIDUR-ED-16-101.179,20160506,20160531,103334.52
1088,SIDUR-ED-16-101.179,20160601,20160704,109062.37
1089,SIDUR-ED-16-108.107,20160701,20160731,279955
1090,SIDUR-ED-16-108.107,20160801,20160831,297824.49
1091,SIDUR-ED-16-108.107,20160901,20160930,285911.5
1092,SIDUR-ED-16-108.107,20161001,20161031,279955
1093,SIDUR-ED-16-108.107,20161101,20161122,208477.17
1094,SIDUR-ED-16-122.248,20160512,20160531,153892.91
1095,SIDUR-ED-16-122.248,20160601,20160610,133316.88
1096,SIDUR-ED-16-128.184,20160512,20160518,163168.3
1097,SIDUR-ED-16-128.184,20160519,20160525,55694.3
1098,SIDUR-ED-16-128.184,20160526,20160531,38777.4
1099,SIDUR-ED-16-129.185,20160512,20160518,167960.39
1100,SIDUR-ED-16-129.185,20160519,20160525,50624.89
1101,SIDUR-ED-16-129.185,20160526,20160531,36056.1
1102,SIDUR-ED-16-130.186,20160512,20160518,104847.09
1103,SIDUR-ED-16-130.186,20160519,20160525,33274.49
1104,SIDUR-ED-16-130.186,20160526,20160531,15925.64
1117,SIDUR-ED-16-165.222,20160601,20160630,22413.79
1118,SIDUR-ED-16-165.222,20160701,20160730,22413.79
1119,SIDUR-ED-16-154.223,20160701,20160730,19163.79
1120,SIDUR-ED-16-152.218,20160601,20160630,31323.28
1121,SIDUR-ED-16-152.218,20160701,20160730,31323.27
1122,SIDUR-ED-16-166.210,20160601,20160630,111951.29
1123,SIDUR-ED-16-166.210,20160701,20160730,84281.46
1124,SIDUR-ED-16-159.221,20160601,20160624,31547.41
1125,SIDUR-ED-16-159.221,20160625,20160730,31547.41
1126,SIDUR-ED-16-153.215,20160601,20160630,24767.24
1127,SIDUR-ED-16-153.215,20160701,20160730,24767.24
1128,SIDUR-ED-16-164.214,20160601,20160630,111951.29
1129,SIDUR-ED-16-164.214,20160701,20160730,84281.46
1130,SIDUR-ED-16-158.213,20160601,20160630,24767.24
1131,SIDUR-ED-16-158.213,20160701,20160730,24767.24
1132,SIDUR-ED-16-151.209,20160601,20160630,15801.72
1133,SIDUR-ED-16-151.209,20160701,20160730,15801.72
1134,SIDUR-ED-16-034.167,20160404,20160410,5287.13
1135,SIDUR-ED-16-034.167,20160411,20160417,2000
1143,SIDUR-ED-16-034.167,20160418,20160424,46194.26
1144,SIDUR-ED-16-034.167,20160425,20160501,48801.94
1145,SIDUR-ED-16-034.167,20160502,20160508,53349.76
1146,SIDUR-ED-16-034.167,20160509,20160515,50563.09
1147,SIDUR-ED-16-034.167,20160516,20160522,20156.3
1148,SIDUR-ED-16-034.167,20160523,20160529,33440.59
1149,SIDUR-ED-16-034.167,20160530,20160605,22390.93
1150,SIDUR-ED-16-034.167,20160606,20160617,5037.98
1151,SIDUR-ED-16-035.173,20160404,20160410,4847.2
1152,SIDUR-ED-16-035.173,20160411,20160417,20018.2
1153,SIDUR-ED-16-035.173,20160418,20160424,19044.25
1154,SIDUR-ED-16-035.173,20160425,20160501,21119.1
1155,SIDUR-ED-16-035.173,20160502,20160508,41262.15
1156,SIDUR-ED-16-035.173,20160509,20160515,40984.53
1157,SIDUR-ED-16-035.173,20160516,20160522,23486.2
1158,SIDUR-ED-16-035.173,20160523,20160529,32114.85
1159,SIDUR-ED-16-035.173,20160530,20160605,34860.46
1160,SIDUR-ED-16-035.173,20160606,20160617,2137.18
1161,SIDUR-ED-16-036.172,20160407,20160413,21654.5
1162,SIDUR-ED-16-036.172,20160414,20160420,21654.5
1163,SIDUR-ED-16-036.172,20160421,20160427,29880.42
1164,SIDUR-ED-16-036.172,20160428,20160504,29880.42
1165,SIDUR-ED-16-036.172,20160505,20160511,12529.99
1166,SIDUR-ED-16-036.172,20160512,20160518,18221.23
1167,SIDUR-ED-16-036.172,20160519,20160525,6425.28
1168,SIDUR-ED-16-036.172,20160526,20160605,734.03
1169,SIDUR-ED-16-054.170,20160418,20160418,1032.69
1170,SIDUR-ED-16-054.170,20160419,20160430,15797.35
1171,SIDUR-ED-16-054.170,20160501,20160515,27057.39
1172,SIDUR-ED-16-054.170,20160516,20160531,12998.69
1173,SIDUR-ED-16-054.170,20160601,20160615,76638.39
1174,SIDUR-ED-16-054.170,20160616,20160630,57947.79
1175,SIDUR-ED-16-054.170,20160701,20160701,84953.2
1176,SIDUR-ED-16-116.125,20160602,20160621,696408.86
1177,SIDUR-ED16-117.85,20160602,20160621,340255.83
1178,SIDUR-ED-16-118.119,20160602,20160621,665393.08
1179,SIDUR-ED-16-119.136,20160602,20160621,694035.36
1180,SIDUR-ED-16-120.86,20160602,20160621,722046.47
1181,SIDUR-ED-16-172.238,20160526,20160531,45762.52
1182,SIDUR-ED-16-172.238,20160601,20160624,245310.69
1183,SIDUR-ED-16-190.234,20160601,20160607,17881.62
1184,SIDUR-ED-16-190.234,20160608,20160614,17881.62
1185,SIDUR-ED-16-190.234,20160615,20160621,12979.39
1186,SIDUR-ED-16-190.234,20160622,20160628,12979.39
1187,SIDUR-ED-16-190.234,20160629,20160705,48201.11
1188,SIDUR-ED-16-190.234,20160706,20160712,48201.11
1189,SIDUR-ED-16-190.234,20160713,20160719,62751.03
1190,SIDUR-ED-16-190.234,20160720,20160730,62751.01
1198,SIDUR-ED-16-112.110,20160531,20160531,11084.58
1199,SIDUR-ED-16-112.110,20160601,20160630,265620.13
1200,SIDUR-ED-16-112.110,20160701,20160731,260086.22
1201,SIDUR-ED-16-112.110,20160801,20160831,276687.64
1202,SIDUR-ED-16-112.110,20160901,20160930,265620.13
1204,SIDUR-ED-16-114.113,20160531,20160531,8854.46
1205,SIDUR-ED-16-114.113,20160601,20160630,212452.48
1206,SIDUR-ED-16-114.113,20160701,20160731,208026.38
1207,SIDUR-ED-16-114.113,20160801,20160831,221304.67
1208,SIDUR-ED-16-114.113,20160901,20160930,212452.48
1209,SIDUR-ED-16-114.113,20161001,20161027,185895.93
1223,SIDUR-ED-16-125.116,20160603,20160630,223858.38
1224,SIDUR-ED-16-125.116,20160701,20160731,223876.38
1225,SIDUR-ED-16-125.116,20160801,20160831,223898.19
1249,SIDUR-ED-16-136.94,20160609,20160628,469722.47
1250,SIDUR-ED-16-144.143,20160610,20160616,111624.33
1251,SIDUR-ED-16-144.143,20160617,20160622,140982.17
1252,SIDUR-ED-16-144.143,20160623,20160629,236711.65
1253,SIDUR-ED-16-196.227,20160609,20160615,14271.39
1254,SIDUR-ED-16-196.227,20160616,20160622,14271.39
1255,SIDUR-ED-16-196.227,20160623,20160629,9315.77
1256,SIDUR-ED-16-196.227,20160630,20160707,9315.77
1257,SIDUR-ED-16-196.227,20160708,20160714,33241.82
1258,SIDUR-ED-16-196.227,20160715,20160721,33241.82
1259,SIDUR-ED-16-196.227,20160722,20160728,42289.84
1260,SIDUR-ED-16-196.227,20160729,20160807,42289.84
1261,SIDUR-ED-16-197.252,20160609,20160615,8525.44
1262,SIDUR-ED-16-197.252,20160616,20160622,32304.91
1263,SIDUR-ED-16-197.252,20160623,20160629,59116.85
1264,SIDUR-ED-16-197.252,20160630,20160706,26811.92
1265,SIDUR-ED-16-197.252,20160707,20160713,58144.92
1266,SIDUR-ED-16-197.252,20160714,20160720,44411.51
1267,SIDUR-ED-16-197.252,20160721,20160807,44411.52
1268,SIDUR-ED-16-202.311,20160610,20160616,11340.66
1269,SIDUR-ED-16-202.311,20160617,20160623,12139.44
1270,SIDUR-ED-16-202.311,20160624,20160630,1157.57
1271,SIDUR-ED-16-202.311,20160701,20160707,3855.33
1272,SIDUR-ED-16-202.311,20160708,20160714,7343.41
1273,SIDUR-ED-16-202.311,20160715,20160721,19630.24
1274,SIDUR-ED-16-202.311,20160722,20160728,30922.76
1275,SIDUR-ED-16-202.311,20160729,20160804,61894.37
1276,SIDUR-ED-16-202.311,20160805,20160823,4758.46
1277,SIDUR-ED-16-204.296,20160610,20160616,27158.42
1278,SIDUR-ED-16-204.296,20160617,20160623,23816.98
1279,SIDUR-ED-16-204.296,20160624,20160630,1157.67
1280,SIDUR-ED-16-204.296,20160701,20160707,5619.85
1281,SIDUR-ED-16-204.296,20160708,20160714,36350.59
1282,SIDUR-ED-16-204.296,20160715,20160721,42593.43
1283,SIDUR-ED-16-204.296,20160722,20160728,45048.71
1284,SIDUR-ED-16-204.296,20160729,20160804,105600.22
1285,SIDUR-ED-16-204.296,20160805,20160811,4813.36
1286,SIDUR-ED-16-204.296,20160812,20160823,0
1287,SIDUR-ED-16-207.295,20160615,20160621,33684.5
1288,SIDUR-ED-16-207.295,20160622,20160628,43555.2
1289,SIDUR-ED-16-207.295,20160629,20160705,57663.89
1290,SIDUR-ED-16-207.295,20160706,20160714,5130.42
1291,SIDUR-ED-16-208.235,20160617,20160715,83254.94
1292,SIDUR-ED-16-208.235,20160716,20160815,86448.29
1293,SIDUR-ED-16-208.235,20160816,20160914,120633.77
1294,SIDUR-ED-16-185.202,20160617,20160630,173808.36
1295,SIDUR-ED-16-185.202,20160701,20160731,331815.96
1296,SIDUR-ED-16-185.202,20160801,20160831,363417.48
1297,SIDUR-ED-16-185.202,20160901,20160930,347616.72
1301,SIDUR-ED-16-184.201,20160617,20160630,172584.17
1302,SIDUR-ED-16-184.201,20160701,20160731,329478.87
1303,SIDUR-ED-16-184.201,20160801,20160831,360857.81
1304,SIDUR-ED-16-184.201,20160901,20160930,345168.34
1305,SIDUR-ED-16-184.201,20161001,20161031,329478.87
1306,SIDUR-ED-16-184.201,20161101,20161130,345168.34
1307,SIDUR-ED-16-184.201,20161201,20161213,125522.58
1308,SIDUR-ED-16-183.200,20160616,20160630,237294.68
1309,SIDUR-ED-16-183.200,20160701,20160731,464702.09
1310,SIDUR-ED-16-183.200,20160801,20160831,494363.92
1311,SIDUR-ED-16-183.200,20160901,20160930,474589.38
1340,SIDUR-ED-16-146.89,20160613,20160630,148938.59
1341,SIDUR-ED-16-146.89,20160701,20160731,233336.02
1342,SIDUR-ED-16-146.89,20160801,20160831,248229.85
1343,SIDUR-ED-16-146.89,20160901,20160910,79433.54
1344,SIDUR-ED-16-133.87,20160606,20160630,203313.05
1345,SIDUR-ED-16-133.87,20160701,20160731,93618.37
1346,SIDUR-ED-16-133.87,20160801,20160831,98346.58
1347,SIDUR-ED-16-133.87,20160901,20160903,10402.01
1348,SIDUR-ED-16-124.114,20160603,20160630,160163.6
1349,SIDUR-ED-16-124.114,20160701,20160731,171083.8
1350,SIDUR-ED-16-124.114,20160801,20160831,182004.04
1351,SIDUR-ED-16-124.114,20160901,20160930,174723.88
1352,SIDUR-ED-16-123.99,20160603,20160630,141851.96
1353,SIDUR-ED-16-123.99,20160701,20160731,151523.7
1354,SIDUR-ED-16-123.99,20160801,20160831,161195.37
1355,SIDUR-ED-16-123.99,20160901,20160930,154747.61
1356,SIDUR-ED-16-113.112,20160531,20160531,0
1357,SIDUR-ED-16-113.112,20160601,20160630,147843.44
1358,SIDUR-ED-16-113.112,20160701,20160731,147843.44
1359,SIDUR-ED-16-113.112,20160801,20160831,147843.44
1360,SIDUR-ED-16-113.112,20160901,20160930,147843.44
1361,SIDUR-ED-16-113.112,20161001,20161031,147843.44
1362,SIDUR-ED-16-113.112,20161101,20161126,147843.44
1364,SIDUR-ED-16-137.131,20160609,20160628,383660.25
1370,SIDUR-ED-16-066.151,20160411,20160430,46201.77
1371,SIDUR-ED-16-066.151,20160501,20160531,72950.2
1372,SIDUR-ED-16-066.151,20160601,20160630,72950.2
1373,SIDUR-ED-16-066.151,20160701,20160731,72950.2
1374,SIDUR-ED-16-066.151,20160801,20160808,26748.43
1375,SIDUR-ED-16-079.154,20160425,20160430,12158.36
1376,SIDUR-ED-16-079.154,20160501,20160531,72950.2
1377,SIDUR-ED-16-079.154,20160601,20160630,72950.2
1378,SIDUR-ED-16-079.154,20160701,20160731,72950.2
1379,SIDUR-ED-16-079.154,20160801,20160822,60791.84
1386,SIDUR-ED-16-138.133,20160609,20160628,514978.53
1444,SIDUR-ED-16-148.195,20160613,20160630,121897.99
1445,SIDUR-ED-16-148.195,20160701,20160731,190973.53
1446,SIDUR-ED-16-148.195,20160801,20160831,203163.34
1447,SIDUR-ED-16-148.195,20160901,20160910,65012.28
1458,SIDUR-ED-16-135.130,20160609,20160628,723159.88
1459,SIDUR-ED-16-072.153,20160509,20160531,62396.5
1461,SIDUR-ED-16-072.153,20160601,20160630,28596.64
1462,SIDUR-ED-16-072.153,20160701,20160731,28885.52
1463,SIDUR-ED-16-072.153,20160801,20160831,28885.52
1464,SIDUR-ED-16-072.153,20160901,20160905,14442.72
1479,SIDUR-PF-15-072.27,20160215,20160229,480967.53
1480,SIDUR-PF-15-072.27,20160301,20160331,2165559.95
1481,SIDUR-PF-15-072.27,20160401,20160430,1409876.23
1482,SIDUR-PF-15-072.27,20160501,20160531,176359.85
1483,SIDUR-PF-15-092.38,20160128,20160131,23783.44
1488,SIDUR-PF-15-092.38,20160201,20160229,780216.32
1489,SIDUR-PF-15-092.38,20160301,20160331,172120.92
1490,SIDUR-PF-15-092.38,20160401,20160430,323207.73
1491,SIDUR-PF-15-092.38,20160501,20160531,4295186.24
1492,SIDUR-PF-15-092.38,20160601,20160625,166198.29
1501,SIDUR-ED-16-173.71,20160617,20160630,71219.39
1502,SIDUR-ED-16-173.71,20160701,20160731,152150.55
1503,SIDUR-ED-16-173.71,20160801,20160831,161862.27
1504,SIDUR-ED-16-173.71,20160901,20160930,155387.79
1505,SIDUR-ED-16-173.71,20161001,20161031,152150.55
1506,SIDUR-ED-16-173.71,20161101,20161113,64744.9
1507,SIDUR-ED-16-174.150,20160617,20160630,44070.99
1508,SIDUR-ED-16-174.150,20160701,20160731,94151.69
1509,SIDUR-ED-16-174.150,20160801,20160831,100161.39
1510,SIDUR-ED-16-174.150,20160901,20160930,96154.92
1511,SIDUR-ED-16-174.150,20161001,20161014,44071.01
1512,SIDUR-ED-16-186.205,20160623,20160630,54422.87
1513,SIDUR-ED-16-186.205,20160701,20160731,196759.69
1514,SIDUR-ED-16-186.205,20160801,20160831,209318.83
1515,SIDUR-ED-16-186.205,20160901,20160930,200946.07
1516,SIDUR-ED-16-186.205,20161001,20161031,196759.69
1517,SIDUR-ED-16-186.205,20161101,20161130,200946.07
1525,SIDUR-ED-16-194.204,20160628,20160630,8742.42
1526,SIDUR-ED-16-194.204,20160701,20160731,90338.35
1527,SIDUR-ED-16-194.204,20160801,20160831,90338.35
1528,SIDUR-ED-16-194.204,20160901,20160930,87424.21
1532,SIDUR-ED-16-176.231,20160620,20160630,76710
1533,SIDUR-ED-16-176.231,20160701,20160715,160414
1534,SIDUR-ED-16-176.231,20160716,20160731,151719
1535,SIDUR-ED-16-176.231,20160801,20160803,167627
1561,SIDUR-ED-16-104.105,20160527,20160531,24550.79
1562,SIDUR-ED-16-104.105,20160601,20160630,168303.26
1563,SIDUR-ED-16-104.105,20160701,20160731,164796.85
1564,SIDUR-ED-16-104.105,20160801,20160831,175315.91
1565,SIDUR-ED-16-104.105,20160901,20160930,168303.26
1566,SIDUR-ED-16-104.105,20161001,20161031,164796.85
1567,SIDUR-ED-16-104.105,20161101,20161122,122721.14
1581,SIDUR-ED-16-105.101,20160527,20160531,236819.84
1582,SIDUR-ED-16-105.101,20160601,20160630,236819.84
1583,SIDUR-ED-16-105.101,20160701,20160731,236819.84
1584,SIDUR-ED-16-105.101,20160801,20160831,236819.84
1585,SIDUR-ED-16-105.101,20160901,20160930,236819.84
1586,SIDUR-ED-16-105.101,20161001,20161031,236819.84
1587,SIDUR-ED-16-105.101,20161101,20161122,0
1604,SIDUR-ED-16-177.206,20160622,20160630,30977.34
1605,SIDUR-ED-16-177.206,20160701,20160731,75139.42
1606,SIDUR-ED-16-177.206,20160801,20160831,79929.72
1607,SIDUR-ED-16-177.206,20160901,20160930,76736.18
1608,SIDUR-ED-16-177.206,20161001,20161031,75139.42
1609,SIDUR-ED-16-177.206,20161101,20161130,76736.18
1610,SIDUR-ED-16-177.206,20161201,20161218,41561.64
1611,SIDUR-ED-16-178.203,20160623,20160630,37930.86
1612,SIDUR-ED-16-178.203,20160701,20160731,93828.97
1613,SIDUR-ED-16-178.203,20160801,20160831,99818.02
1614,SIDUR-ED-16-178.203,20160901,20160930,95825.29
1615,SIDUR-ED-16-178.203,20161001,20161031,93828.97
1616,SIDUR-ED-16-178.203,20161101,20161130,95825.29
1617,SIDUR-ED-16-178.203,20161201,20161219,51905.38
1629,SIDUR-ED-16-140.135,20160610,20160617,182901.39
1630,SIDUR-ED-16-140.135,20160618,20160624,212376.89
1631,SIDUR-ED-16-140.135,20160625,20160629,267069.5
1632,SIDUR-ED-16-134.128,20160609,20160615,157880
1633,SIDUR-ED-16-134.128,20160616,20160622,187404
1634,SIDUR-ED-16-134.128,20160623,20160628,242217.44
1635,SIDUR-ED-16-231.320,20160706,20160713,70625.99
1636,SIDUR-ED-16-231.320,20160714,20160720,48706.38
1637,SIDUR-ED-16-143.142,20160610,20160629,443100.31
1638,SIDUR-ED-16-139.134,20160609,20160628,720183.55
1639,SIDUR-ED-16-142.141,20160610,20160629,720356.39
1640,SIDUR-ED-16-056.100,20160511,20160531,118776.63
1641,SIDUR-ED-16-056.100,20160601,20160630,172765.04
1642,SIDUR-ED-16-056.100,20160701,20160731,169165.74
1643,SIDUR-ED-16-056.100,20160801,20160831,179963.56
1644,SIDUR-ED-16-056.100,20160901,20160907,39591.99
1645,SIDUR-ED-16-002.45,20160318,20160331,1227533.16
1646,SIDUR-ED-16-002.45,20160401,20160430,4136390.88
1647,SIDUR-ED-16-002.45,20160501,20160531,4554484.66
1648,SIDUR-ED-16-002.45,20160601,20160630,4813462.05
1649,SIDUR-ED-16-002.45,20160701,20160731,3967397.92
1650,SIDUR-ED-16-002.45,20160801,20160814,1111099.41
1651,SIDUR-ED-16-003.46,20160404,20160430,2445702.04
1652,SIDUR-ED-16-003.46,20160501,20160531,4759162.27
1653,SIDUR-ED-16-003.46,20160601,20160630,3730028.65
1654,SIDUR-ED-16-003.46,20160701,20160731,4693666.94
1655,SIDUR-ED-16-003.46,20160801,20160831,7186440.1
1666,SIDUR-ED-16-149.333,20160613,20160630,146500
1667,SIDUR-ED-16-149.333,20160701,20160731,114408
1668,SIDUR-ED-16-149.333,20160801,20160826,44772.55
1707,SIDUR-ED-16-026.75,20160520,20160531,1641384.55
1708,SIDUR-ED-16-026.75,20160601,20160630,7289631.74
1709,SIDUR-ED-16-026.75,20160701,20160731,5539104.26
1710,SIDUR-ED-16-026.75,20160801,20160817,3018674.11
1719,SIDUR-ED-16-038.80,20160526,20160531,50749.95
1720,SIDUR-ED-16-038.80,20160601,20160630,2465373
1721,SIDUR-ED-16-038.80,20160701,20160731,20895876.09
1722,SIDUR-ED-16-038.80,20160801,20160823,538277.05
1723,SIDUR-ED-16-040.67,20160608,20160630,2447575.79
1724,SIDUR-ED-16-040.67,20160701,20160731,7578390.94
1725,SIDUR-ED-16-040.67,20160801,20160831,14870226.37
1726,SIDUR-ED-16-040.67,20160901,20160930,1972041.86
1744,SIDUR-ED-16-044.146,20160626,20160630,103070.4
1745,SIDUR-ED-16-044.146,20160701,20160731,1109892.12
1746,SIDUR-ED-16-044.146,20160801,20160831,3807535.47
1747,SIDUR-ED-16-044.146,20160901,20160930,2580640.69
1748,SIDUR-ED-16-044.146,20161001,20161031,2871083.57
1749,SIDUR-ED-16-044.146,20161101,20161130,3950147.42
1750,SIDUR-ED-16-044.146,20161201,20161222,661944.7
1765,SIDUR-ED-16-180.352,20160608,20160630,24471.54
1766,SIDUR-ED-16-180.352,20160701,20160731,24471.54
1767,SIDUR-ED-16-180.352,20160801,20160821,12235.78
1774,SIDUR-ED-16-179.351,20160608,20160630,53408.25
1775,SIDUR-ED-16-179.351,20160701,20160731,53408.25
1776,SIDUR-ED-16-179.351,20160801,20160831,53408.25
1777,SIDUR-ED-16-179.351,20160901,20160930,53408.25
1778,SIDUR-ED-16-179.351,20161001,20161005,0
1803,SIDUR-ED-16-209.304,20160621,20160720,88074.2
1805,SIDUR-ED-16-209.304,20160721,20160819,84166.72
1806,SIDUR-ED-16-245.274,20160718,20160731,6056.2
1809,SIDUR-ED-16-245.274,20160801,20160831,226032.67
1810,SIDUR-ED-16-245.274,20160901,20160915,11840.13
1812,SIDUR-ED-16-065.244,20160307,20160326,290834.45
1813,SIDUR-ED-16-211.226,20160630,20160729,729603
1814,SIDUR-ED-16-211.226,20160730,20160828,678605.09
1815,SIDUR-ED-16-193.353,20160623,20160630,93621
1816,SIDUR-ED-16-193.353,20160701,20160722,636154.92
1817,SIDUR-ED-16-191.355,20160623,20160630,71282.87
1818,SIDUR-ED-16-191.355,20160701,20160731,236234.59
1819,SIDUR-ED-16-191.355,20160801,20160831,257397.3
1820,SIDUR-ED-16-191.355,20160901,20160920,133065.25
1821,SIDUR-ED-16-192.354,20160623,20160630,107146.91
1822,SIDUR-ED-16-192.354,20160701,20160731,86165.56
1823,SIDUR-ED-16-192.354,20160801,20160831,245780.93
1824,SIDUR-ED-16-192.354,20160901,20160920,114079.59
1825,SIDUR-ED-16-032.247,20160322,20160331,196783.33
1826,SIDUR-ED-16-032.247,20160401,20160410,93706.34
1827,SIDUR-ED-16-162.216,20160802,20160831,49534
1828,SIDUR-ED-16-163.224,20160802,20160831,54342
1829,SIDUR-ED-16-228.207,20160725,20160731,21364.72
1830,SIDUR-ED-16-228.207,20160801,20160831,82406.79
1831,SIDUR-ED-16-228.207,20160901,20160930,82406.79
1832,SIDUR-ED-16-228.207,20161001,20161031,82406.79
1833,SIDUR-ED-16-228.207,20161101,20161130,82406.79
1834,SIDUR-ED-16-228.207,20161201,20161231,143448.86
1856,SIDUR-ED-16-001.47,20160318,20160331,5830.91
1857,SIDUR-ED-16-001.47,20160401,20160430,5484371.45
1858,SIDUR-ED-16-001.47,20160501,20160531,12493233.94
1859,SIDUR-ED-16-001.47,20160601,20160630,12740846.85
1860,SIDUR-ED-16-001.47,20160701,20160731,5783637.17
1861,SIDUR-ED-16-004.48,20160404,20160430,190758.91
1862,SIDUR-ED-16-004.48,20160501,20160531,963384.78
1863,SIDUR-ED-16-004.48,20160601,20160630,5329993.11
1864,SIDUR-ED-16-004.48,20160701,20160731,7739453.66
1865,SIDUR-ED-16-004.48,20160801,20160831,969188.95
1919,SIDUR-ED-16-170.194,20160822,20160831,37038.47
1920,SIDUR-ED-16-170.194,20160901,20160930,310993.83
1921,SIDUR-ED-16-170.194,20161001,20161031,644810.56
1922,SIDUR-ED-16-170.194,20161101,20161130,604860.52
1923,SIDUR-ED-16-170.194,20161201,20161219,252164.11
1932,SIDUR-ED-16-229.230,20160727,20160731,27627.25
1933,SIDUR-ED-16-229.230,20160801,20160831,169724.44
1934,SIDUR-ED-16-229.230,20160901,20160930,101173.08
1935,SIDUR-ED-16-229.230,20161001,20161024,51350.95
1936,SIDUR-ED-16-230.233,20160727,20160731,27627.25
1937,SIDUR-ED-16-230.233,20160801,20160831,169724.44
1938,SIDUR-ED-16-230.233,20160901,20160930,101173.08
1939,SIDUR-ED-16-230.233,20161001,20161024,51350.95
1940,SIDUR-ED-16-150.336,20160615,20160630,64326
1941,SIDUR-ED-16-150.336,20160701,20160715,153536
1942,SIDUR-ED-16-150.336,20160716,20160731,154475
1943,SIDUR-ED-16-150.336,20160801,20160815,182655
1944,SIDUR-ED-16-150.336,20160816,20160831,170444
1945,SIDUR-ED-16-150.336,20160901,20160912,4030.46
1992,SIDUR-ED-16-206.232,20160707,20160805,496151.64
1993,SIDUR-ED-16-260.229,20160815,20160913,714659.96
1998,SIDUR-ED-16-262.259,20160720,20160917,89690.73
1999,SIDUR-ED-16-263.287,20160720,20160917,89996.88
2000,SIDUR-ED-16-264.283,20160720,20160917,90073.42
2001,SIDUR-ED-16-276.277,20160811,20160910,114711.71
2002,SIDUR-ED-16-276.277,20160911,20161009,96218
2003,SIDUR-ED-16-277.282,20160811,20160910,63250.39
2004,SIDUR-ED-16-277.282,20160911,20161009,33998.54
2010,SIDUR-ED-16-007.56,20160413,20160430,882404.48
2011,SIDUR-ED-16-007.56,20160501,20160531,3839014.1
2012,SIDUR-ED-16-007.56,20160601,20160630,18028469.22
2013,SIDUR-ED-16-007.56,20160701,20160731,22616198.89
